ts,data_temperatureSensor_0,data_humiditySensor_1
2022-03-10 19:38:42,18.8,68
2022-03-10 19:43:42,18.8,68
2022-03-10 19:48:42,18.8,68
2022-03-10 19:53:42,18.8,68
2022-03-10 19:58:42,18.8,68
2022-03-10 20:03:42,18.8,68
2022-03-10 20:08:42,18.8,68
2022-03-10 20:13:45,18.8,68
2022-03-10 20:18:42,18.8,68
2022-03-10 20:23:42,18.8,68
2022-03-10 20:28:42,18.8,68
2022-03-10 20:33:42,18.8,68.5
2022-03-10 20:38:42,18.8,68
2022-03-10 20:48:42,18.8,68
2022-03-10 20:53:42,18.8,68
2022-03-10 20:58:42,18.8,68
2022-03-10 21:03:42,18.8,68.5
2022-03-10 21:08:42,18.8,68
2022-03-10 21:13:42,18.8,68.5
2022-03-10 21:18:42,18.8,68.5
2022-03-10 21:23:42,18.8,68.5
2022-03-10 21:28:42,18.8,68.5
2022-03-10 21:33:42,18.8,68.5
2022-03-10 21:38:42,18.7,68.5
2022-03-10 21:43:42,18.8,68.5
2022-03-10 21:48:42,18.8,69
2022-03-10 21:53:42,18.8,69
2022-03-10 21:58:42,18.8,69.5
2022-03-10 22:03:42,18.8,69.5
2022-03-10 22:08:42,18.8,69.5
2022-03-10 22:13:42,18.8,69.5
2022-03-10 22:18:42,18.8,69.5
2022-03-10 22:23:42,18.8,69.5
2022-03-10 22:28:42,18.8,70
2022-03-10 22:33:42,18.7,70
2022-03-10 22:38:42,18.7,70
2022-03-10 22:43:42,18.7,70
2022-03-10 22:48:42,18.8,70
2022-03-10 22:53:42,18.8,70
2022-03-10 22:58:42,18.8,70
2022-03-10 23:03:42,18.8,70
2022-03-10 23:08:42,18.8,70.5
2022-03-10 23:13:42,18.7,70.5
2022-03-10 23:18:42,18.7,70.5
2022-03-10 23:23:42,18.7,70.5
2022-03-10 23:28:42,18.8,70.5
2022-03-10 23:33:42,18.8,70.5
2022-03-10 23:38:42,18.8,70.5
2022-03-10 23:43:42,18.8,70.5
2022-03-10 23:48:42,18.8,70.5
2022-03-10 23:53:42,18.8,70.5
2022-03-10 23:58:42,18.8,70.5
2022-03-11 00:03:42,18.8,70.5
2022-03-11 00:08:42,18.8,70.5
2022-03-11 00:13:41,18.8,70.5
2022-03-11 00:18:41,18.8,70.5
2022-03-11 00:23:42,18.8,71
2022-03-11 00:28:41,18.8,70.5
2022-03-11 00:33:41,18.8,71
2022-03-11 00:38:41,18.8,71
2022-03-11 00:43:41,18.7,71
2022-03-11 00:48:41,18.7,71
2022-03-11 00:53:41,18.7,71
2022-03-11 00:58:41,18.7,71
2022-03-11 01:03:41,18.7,71
2022-03-11 01:08:41,18.7,70.5
2022-03-11 01:13:41,18.7,71
2022-03-11 01:18:41,18.7,71
2022-03-11 01:23:41,18.7,71
2022-03-11 01:28:41,18.7,71.5
2022-03-11 01:33:41,18.8,71
2022-03-11 01:38:41,18.7,71
2022-03-11 01:43:41,18.7,71
2022-03-11 01:48:41,18.7,71
2022-03-11 01:53:41,18.7,71
2022-03-11 01:58:41,18.7,71
2022-03-11 02:03:41,18.7,71.5
2022-03-11 02:08:41,18.7,71.5
2022-03-11 02:13:41,18.7,71.5
2022-03-11 02:18:41,18.7,71
2022-03-11 02:23:41,18.6,71
2022-03-11 02:28:41,18.6,70.5
2022-03-11 02:33:41,18.6,70.5
2022-03-11 02:38:41,18.6,70.5
2022-03-11 02:43:41,18.7,70.5
2022-03-11 02:48:41,18.6,70.5
2022-03-11 02:53:41,18.6,70
2022-03-11 02:58:41,18.7,70
2022-03-11 03:03:41,18.7,70
2022-03-11 03:08:41,18.7,70
2022-03-11 03:13:41,18.7,69.5
2022-03-11 03:18:41,18.6,69.5
2022-03-11 03:23:41,18.6,69.5
2022-03-11 03:28:41,18.6,69.5
2022-03-11 03:33:41,18.6,69.5
2022-03-11 03:38:41,18.6,69.5
2022-03-11 03:43:41,18.6,69.5
2022-03-11 03:48:41,18.6,69.5
2022-03-11 03:53:41,18.7,69.5
2022-03-11 03:58:41,18.6,69.5
2022-03-11 04:03:41,18.6,69.5
2022-03-11 04:08:41,18.6,69.5
2022-03-11 04:13:41,18.6,69.5
2022-03-11 04:18:41,18.6,69.5
2022-03-11 04:23:41,18.6,69.5
2022-03-11 04:28:41,18.6,69
2022-03-11 04:33:41,18.6,69
2022-03-11 04:38:41,18.6,69
2022-03-11 04:43:41,18.6,69
2022-03-11 04:48:41,18.6,69
2022-03-11 04:53:41,18.6,69
2022-03-11 04:58:41,18.6,69
2022-03-11 05:03:41,18.6,69
2022-03-11 05:08:41,18.6,69
2022-03-11 05:13:42,18.6,69
2022-03-11 05:18:41,18.6,69
2022-03-11 05:23:41,18.6,69
2022-03-11 05:28:41,18.6,69
2022-03-11 05:33:41,18.6,69
2022-03-11 05:38:41,18.6,69
2022-03-11 05:43:41,18.6,69
2022-03-11 05:48:41,18.6,69
2022-03-11 05:53:41,18.6,69
2022-03-11 05:58:41,18.6,69
2022-03-11 06:03:41,18.6,69
2022-03-11 06:08:41,18.6,69
2022-03-11 06:13:41,18.6,69
2022-03-11 06:18:41,18.5,69
2022-03-11 06:23:41,18.5,69
2022-03-11 06:28:41,18.5,69
2022-03-11 06:33:41,18.5,69
2022-03-11 06:38:41,18.5,69
2022-03-11 06:43:41,18.5,69
2022-03-11 06:48:41,18.5,69
2022-03-11 06:53:41,18.5,69
2022-03-11 06:58:41,18.6,69
2022-03-11 07:03:41,18.5,68.5
2022-03-11 07:08:41,18.5,68.5
2022-03-11 07:13:41,18.5,68.5
2022-03-11 07:18:41,18.5,68.5
2022-03-11 07:23:41,29.9,43
2022-03-11 07:28:41,32,39
2022-03-11 07:33:41,29.8,42
2022-03-11 07:38:41,30.6,40.5
2022-03-11 07:43:41,31.1,41.5
2022-03-11 07:48:41,30.8,42
2022-03-11 07:53:41,31.3,41.5
2022-03-11 07:58:41,29.3,45
2022-03-11 08:03:41,22.1,64.5
2022-03-11 08:08:41,20.2,71.5
2022-03-11 08:13:41,20,75
2022-03-11 08:18:41,20,75
2022-03-11 08:23:41,20,75.5
2022-03-11 08:28:41,19.9,75
2022-03-11 08:33:41,19.8,74.5
2022-03-11 08:38:41,19.8,74
2022-03-11 08:43:41,19.7,73.5
2022-03-11 08:48:41,19.7,73.5
2022-03-11 08:53:41,19.6,73.5
2022-03-11 08:58:41,19.5,73.5
2022-03-11 09:03:41,19.5,73.5
2022-03-11 09:08:42,19.5,73.5
2022-03-11 09:13:41,19.5,73.5
2022-03-11 09:18:41,19.5,72.5
2022-03-11 09:23:41,19.4,73
2022-03-11 09:33:41,19.3,73
2022-03-11 09:38:41,19.3,73
2022-03-11 09:43:41,19.2,72.5
2022-03-11 09:48:41,19.2,72.5
2022-03-11 09:53:41,19.1,73
2022-03-11 09:58:41,19.3,73
2022-03-11 10:03:41,19.4,72.5
2022-03-11 10:08:41,19.4,73
2022-03-11 10:13:41,19.3,73.5
2022-03-11 10:18:41,19.2,74
2022-03-11 10:23:41,19.1,75
2022-03-11 10:28:41,19.1,74.5
2022-03-11 10:33:41,19.1,74.5
2022-03-11 10:38:41,19.1,74
2022-03-11 10:43:41,19.1,74
2022-03-11 10:48:41,19.1,74
2022-03-11 10:53:41,19.1,73.5
2022-03-11 10:58:41,19.1,73.5
2022-03-11 11:03:41,19,73
2022-03-11 11:08:41,19,73
2022-03-11 11:13:41,19,72.5
2022-03-11 11:18:41,19.1,73
2022-03-11 11:23:41,19.1,73
2022-03-11 11:28:41,19.1,72.5
2022-03-11 11:33:41,19.2,73
2022-03-11 11:38:41,19.1,74
2022-03-11 11:43:41,19,73
2022-03-11 11:48:41,19,72
2022-03-11 11:53:41,19,71.5
2022-03-11 11:58:41,19,71
2022-03-11 12:03:41,19,70.5
2022-03-11 12:08:41,19,70.5
2022-03-11 12:13:41,19,70
2022-03-11 12:18:41,19,70
2022-03-11 12:28:41,19,70
2022-03-11 12:33:41,19,70.5
2022-03-11 12:38:41,19,70.5
2022-03-11 12:43:41,19,70.5
2022-03-11 12:48:41,19,70
2022-03-11 12:53:41,19,69.5
2022-03-11 12:58:41,19.1,70.5
2022-03-11 13:03:41,19.2,70.5
2022-03-11 13:08:41,19.2,70.5
2022-03-11 13:13:41,19.2,70.5
2022-03-11 13:18:41,19.2,70.5
2022-03-11 13:23:41,19.2,70.5
2022-03-11 13:28:41,19.2,71.5
2022-03-11 13:33:41,19.1,70
2022-03-11 13:38:41,19.2,70
2022-03-11 13:43:41,19.1,70
2022-03-11 13:48:41,19.1,69.5
2022-03-11 13:53:41,19.1,70
2022-03-11 13:58:41,19.1,69.5
2022-03-11 14:03:41,19.1,69.5
2022-03-11 14:08:41,19.1,68.5
2022-03-11 14:13:41,19.1,68.5
2022-03-11 14:18:41,19,68
2022-03-11 14:23:41,19.1,67.5
2022-03-11 14:28:41,19.1,67
2022-03-11 14:33:41,19.1,66.5
2022-03-11 14:38:41,19,66
2022-03-11 14:43:41,19,65
2022-03-11 14:48:41,19,64
2022-03-11 14:53:41,19,63.5
2022-03-11 14:58:41,19,64.5
2022-03-11 15:03:41,19,64.5
2022-03-11 15:08:41,19,63.5
2022-03-11 15:13:41,19,63
2022-03-11 15:18:41,19,63
2022-03-11 15:23:41,19,63
2022-03-11 15:28:41,19.2,62.5
2022-03-11 15:33:41,19.1,63
2022-03-11 15:38:41,19.2,64
2022-03-11 15:43:41,19.2,64
2022-03-11 15:48:41,19.2,64.5
2022-03-11 15:53:41,19.1,65.5
2022-03-11 15:58:41,19.1,66.5
2022-03-11 16:03:41,19.1,67.5
2022-03-11 16:08:41,19.1,69
2022-03-11 16:13:41,19.1,69.5
2022-03-11 16:18:41,19.1,69.5
2022-03-11 16:23:41,19.1,69
2022-03-11 16:28:41,19.1,70
2022-03-11 16:33:41,19.1,70
2022-03-11 16:38:40,19,69.5
2022-03-11 16:43:41,19,68.5
2022-03-11 16:48:41,19,68
2022-03-11 16:53:40,19.1,65.5
2022-03-11 16:58:41,19,67
2022-03-11 17:03:40,19,68.5
2022-03-11 17:08:40,19,67
2022-03-11 17:13:40,19,67
2022-03-11 17:18:40,19,66.5
2022-03-11 17:23:40,18.9,66.5
2022-03-11 17:28:40,18.9,66.5
2022-03-11 17:33:40,18.9,66.5
2022-03-11 17:38:40,18.9,66.5
2022-03-11 17:43:41,18.9,65.5
2022-03-11 17:48:40,19,66
2022-03-11 17:53:40,18.9,66
2022-03-11 17:58:40,18.9,66.5
2022-03-11 18:03:40,18.9,66.5
2022-03-11 18:08:40,18.9,66.5
2022-03-11 18:13:40,18.9,67
2022-03-11 18:18:40,18.9,65.5
2022-03-11 18:23:40,19,65
2022-03-11 18:28:40,19,65.5
2022-03-11 18:33:40,18.9,66.5
2022-03-11 18:38:40,18.9,67.5
2022-03-11 18:43:40,18.9,67.5
2022-03-11 18:48:40,18.9,68
2022-03-11 18:53:40,18.9,67.5
2022-03-11 18:58:40,18.9,67.5
2022-03-11 19:03:40,18.8,67.5
2022-03-11 19:08:40,18.8,67.5
2022-03-11 19:13:40,18.8,67
2022-03-11 19:18:40,18.8,66
2022-03-11 19:23:40,18.8,67
2022-03-11 19:28:40,18.8,67
2022-03-11 19:33:40,18.8,67
2022-03-11 19:38:40,18.8,67.5
2022-03-11 19:43:40,18.8,67.5
2022-03-11 19:48:40,18.8,67
2022-03-11 19:53:40,18.8,67
2022-03-11 19:58:40,18.8,66
2022-03-11 20:03:40,18.8,66
2022-03-11 20:08:40,18.8,66
2022-03-11 20:13:41,18.7,65.5
2022-03-11 20:18:40,18.7,66
2022-03-11 20:23:40,18.7,66
2022-03-11 20:28:40,18.8,65.5
2022-03-11 20:33:40,18.7,66.5
2022-03-11 20:38:40,18.7,67.5
2022-03-11 20:43:40,18.7,68
2022-03-11 20:48:40,18.7,68
2022-03-11 20:53:40,18.7,68.5
2022-03-11 20:58:40,18.7,68.5
2022-03-11 21:03:40,18.7,68
2022-03-11 21:08:40,18.7,68
2022-03-11 21:13:40,18.7,67.5
2022-03-11 21:18:40,18.7,67
2022-03-11 21:23:40,18.7,67
2022-03-11 21:28:40,18.7,66.5
2022-03-11 21:33:40,18.7,66
2022-03-11 21:38:40,18.7,67
2022-03-11 21:43:40,18.6,67
2022-03-11 21:48:40,18.7,67.5
2022-03-11 21:53:40,18.7,68
2022-03-11 21:58:40,18.7,68
2022-03-11 22:03:40,18.7,68
2022-03-11 22:08:40,18.7,68.5
2022-03-11 22:13:40,18.7,68
2022-03-11 22:18:40,18.6,68.5
2022-03-11 22:23:40,18.6,67.5
2022-03-11 22:28:40,18.6,67.5
2022-03-11 22:33:40,18.6,66.5
2022-03-11 22:38:40,18.6,66.5
2022-03-11 22:43:41,18.6,66.5
2022-03-11 22:48:40,18.6,66.5
2022-03-11 22:53:40,18.6,66.5
2022-03-11 23:03:40,18.6,66.5
2022-03-11 23:08:40,18.6,67
2022-03-11 23:13:40,18.6,67.5
2022-03-11 23:18:40,18.6,67.5
2022-03-11 23:23:40,18.6,67.5
2022-03-11 23:28:40,18.6,67.5
2022-03-11 23:33:40,18.6,67
2022-03-11 23:38:40,18.6,66.5
2022-03-11 23:43:40,18.6,66.5
2022-03-11 23:48:40,18.6,66
2022-03-11 23:53:40,18.6,66
2022-03-11 23:58:40,18.5,66
2022-03-12 00:03:40,18.5,65.5
2022-03-12 00:08:40,18.5,65.5
2022-03-12 00:13:40,18.5,65.5
2022-03-12 00:18:40,18.5,66.5
2022-03-12 00:23:40,18.5,67
2022-03-12 00:28:40,18.6,67
2022-03-12 00:33:40,18.6,67
2022-03-12 00:38:40,18.6,67.5
2022-03-12 00:43:40,18.5,67
2022-03-12 00:48:40,18.5,67.5
2022-03-12 00:53:40,18.5,67
2022-03-12 00:58:40,18.5,67
2022-03-12 01:03:40,18.5,67
2022-03-12 01:08:40,18.5,67
2022-03-12 01:13:40,18.5,66
2022-03-12 01:18:40,18.5,66
2022-03-12 01:28:40,18.5,65.5
2022-03-12 01:33:40,18.5,65.5
2022-03-12 01:38:40,18.5,65.5
2022-03-12 01:43:40,18.5,66.5
2022-03-12 01:48:40,18.5,66.5
2022-03-12 01:53:40,18.5,67
2022-03-12 01:58:40,18.5,67
2022-03-12 02:03:40,18.5,67
2022-03-12 02:08:40,18.5,66.5
2022-03-12 02:13:40,18.5,66
2022-03-12 02:18:40,18.4,65.5
2022-03-12 02:23:40,18.5,65.5
2022-03-12 02:28:40,18.4,65
2022-03-12 02:33:40,18.4,65
2022-03-12 02:38:40,18.4,65
2022-03-12 02:43:40,18.4,65
2022-03-12 02:48:40,18.4,65
2022-03-12 02:53:40,18.4,65
2022-03-12 02:58:40,18.4,65
2022-03-12 03:03:40,18.4,66.5
2022-03-12 03:08:40,18.4,66.5
2022-03-12 03:13:41,18.4,67
2022-03-12 03:18:40,18.4,66.5
2022-03-12 03:23:40,18.4,65.5
2022-03-12 03:28:40,18.4,65.5
2022-03-12 03:33:40,18.4,66
2022-03-12 03:38:40,18.4,66.5
2022-03-12 03:43:40,18.4,66.5
2022-03-12 03:48:40,18.4,66.5
2022-03-12 03:53:40,18.4,66.5
2022-03-12 03:58:40,18.4,66
2022-03-12 04:03:40,18.4,65.5
2022-03-12 04:08:42,18.4,65.5
2022-03-12 04:13:40,18.4,65.5
2022-03-12 04:18:40,18.4,66
2022-03-12 04:23:40,18.4,66
2022-03-12 04:28:40,18.4,66.5
2022-03-12 04:33:40,18.4,66.5
2022-03-12 04:38:40,18.4,66
2022-03-12 04:43:40,18.4,66
2022-03-12 04:48:40,18.3,65.5
2022-03-12 04:53:40,18.3,65
2022-03-12 04:58:40,18.3,65
2022-03-12 05:03:40,18.3,65
2022-03-12 05:08:40,18.3,65
2022-03-12 05:13:40,18.3,65
2022-03-12 05:23:40,18.3,65
2022-03-12 05:28:40,18.3,65
2022-03-12 05:33:40,18.3,65.5
2022-03-12 05:38:40,18.3,66
2022-03-12 05:43:40,18.3,66
2022-03-12 05:48:40,18.3,66.5
2022-03-12 05:53:40,18.3,66.5
2022-03-12 05:58:40,18.3,65.5
2022-03-12 06:03:40,18.3,65.5
2022-03-12 06:08:40,18.3,65
2022-03-12 06:13:40,18.3,65
2022-03-12 06:18:40,18.3,65.5
2022-03-12 06:23:40,18.3,66
2022-03-12 06:28:40,26.6,47
2022-03-12 06:33:40,30,39
2022-03-12 06:38:40,31.8,37.5
2022-03-12 06:43:40,28.1,43
2022-03-12 06:48:40,30.7,40
2022-03-12 06:53:40,28.5,43.5
2022-03-12 06:58:40,21.1,61.5
2022-03-12 07:03:40,19.8,68
2022-03-12 07:08:40,19.8,70.5
2022-03-12 07:13:40,19.7,71.5
2022-03-12 07:18:40,19.6,71
2022-03-12 07:23:40,19.5,71
2022-03-12 07:28:40,19.4,71
2022-03-12 07:33:40,19.3,71
2022-03-12 07:38:40,19.3,71
2022-03-12 07:43:40,19.2,70.5
2022-03-12 07:48:40,19.2,70.5
2022-03-12 07:53:40,19.2,70.5
2022-03-12 07:58:40,19.1,72
2022-03-12 08:03:40,19.1,71.5
2022-03-12 08:08:40,19.1,71.5
2022-03-12 08:13:40,19,71.5
2022-03-12 08:18:40,18.9,72
2022-03-12 08:23:40,19,72
2022-03-12 08:28:40,18.9,71.5
2022-03-12 08:33:40,18.8,71.5
2022-03-12 08:38:40,18.9,71.5
2022-03-12 08:43:40,18.8,71
2022-03-12 08:48:40,18.8,71
2022-03-12 08:53:40,18.8,71
2022-03-12 08:58:40,18.8,71
2022-03-12 09:03:40,18.8,71
2022-03-12 09:08:40,18.8,70.5
2022-03-12 09:13:40,18.7,70.5
2022-03-12 09:18:40,18.8,70.5
2022-03-12 09:23:40,18.7,70.5
2022-03-12 09:28:40,18.7,70.5
2022-03-12 09:33:40,18.7,70.5
2022-03-12 09:38:39,18.7,71
2022-03-12 09:43:39,18.8,70
2022-03-12 09:48:39,18.9,70
2022-03-12 09:53:39,18.8,70
2022-03-12 09:58:39,18.8,70.5
2022-03-12 10:03:39,18.8,70
2022-03-12 10:08:39,18.8,70
2022-03-12 10:13:39,18.8,70
2022-03-12 10:18:39,18.7,69.5
2022-03-12 10:23:39,18.8,69.5
2022-03-12 10:28:39,18.8,69.5
2022-03-12 10:33:39,18.8,69.5
2022-03-12 10:38:39,18.8,69
2022-03-12 10:43:39,18.8,68.5
2022-03-12 10:48:40,18.8,69
2022-03-12 10:53:40,18.8,69
2022-03-12 10:58:39,18.8,69
2022-03-12 11:03:39,18.8,68.5
2022-03-12 11:08:39,18.8,68.5
2022-03-12 11:13:39,18.8,68.5
2022-03-12 11:18:39,18.8,68.5
2022-03-12 11:23:39,18.8,68.5
2022-03-12 11:28:39,18.8,68
2022-03-12 11:33:39,18.8,68
2022-03-12 11:38:39,18.8,68
2022-03-12 11:43:39,18.8,68
2022-03-12 11:48:39,18.8,68.5
2022-03-12 11:53:39,18.8,67.5
2022-03-12 11:58:39,18.8,67
2022-03-12 12:03:39,18.8,67
2022-03-12 12:08:39,18.9,67
2022-03-12 12:13:39,18.9,67.5
2022-03-12 12:18:39,18.9,68
2022-03-12 12:23:39,19,68.5
2022-03-12 12:28:39,19,67.5
2022-03-12 12:33:39,18.9,67.5
2022-03-12 12:38:39,19,68
2022-03-12 12:43:39,19,68
2022-03-12 12:48:39,19,68.5
2022-03-12 12:53:39,19.1,68.5
2022-03-12 12:58:39,19,68.5
2022-03-12 13:03:39,19,68
2022-03-12 13:08:39,19,68
2022-03-12 13:13:39,18.9,68
2022-03-12 13:18:39,18.9,68
2022-03-12 13:23:39,18.9,68
2022-03-12 13:28:39,18.9,68
2022-03-12 13:33:39,18.8,68
2022-03-12 13:38:39,18.8,69
2022-03-12 13:43:39,18.8,68.5
2022-03-12 13:48:39,18.8,68.5
2022-03-12 13:53:39,18.8,68.5
2022-03-12 13:58:39,18.8,68.5
2022-03-12 14:03:39,18.8,68.5
2022-03-12 14:08:39,18.8,69
2022-03-12 14:13:39,18.8,69.5
2022-03-12 14:18:39,18.8,68.5
2022-03-12 14:23:39,18.8,68.5
2022-03-12 14:28:39,18.8,68.5
2022-03-12 14:33:39,18.8,68.5
2022-03-12 14:38:39,18.7,68.5
2022-03-12 14:43:39,18.7,69
2022-03-12 14:48:39,18.7,69
2022-03-12 14:53:39,18.8,69
2022-03-12 14:58:39,18.7,69
2022-03-12 15:03:39,18.7,69.5
2022-03-12 15:08:39,18.7,69.5
2022-03-12 15:13:39,18.7,69.5
2022-03-12 15:18:39,18.7,69.5
2022-03-12 15:23:39,18.7,69.5
2022-03-12 15:28:39,18.6,70
2022-03-12 15:33:39,18.6,70
2022-03-12 15:38:39,18.6,70
2022-03-12 15:43:39,18.6,70
2022-03-12 15:48:39,18.7,70.5
2022-03-12 15:53:39,18.7,70
2022-03-12 15:58:39,18.6,70
2022-03-12 16:03:39,18.6,70
2022-03-12 16:08:39,18.6,70
2022-03-12 16:13:39,18.6,70
2022-03-12 16:18:39,18.6,70.5
2022-03-12 16:23:39,18.6,70.5
2022-03-12 16:28:39,18.6,70.5
2022-03-12 16:33:39,18.6,70
2022-03-12 16:38:39,18.6,70.5
2022-03-12 16:43:39,18.6,70.5
2022-03-12 16:48:39,18.6,70.5
2022-03-12 16:53:39,18.7,70
2022-03-12 16:58:39,18.7,70
2022-03-12 17:03:39,18.7,70.5
2022-03-12 17:08:39,18.7,70.5
2022-03-12 17:13:39,18.7,70.5
2022-03-12 17:18:39,18.7,71
2022-03-12 17:23:39,18.7,71
2022-03-12 17:28:39,18.7,71
2022-03-12 17:33:39,18.7,71
2022-03-12 17:38:39,18.7,71
2022-03-12 17:43:39,18.7,70.5
2022-03-12 17:48:39,18.7,71
2022-03-12 17:53:39,18.7,71
2022-03-12 17:58:39,18.7,71
2022-03-12 18:03:39,18.7,71
2022-03-12 18:08:39,18.7,71
2022-03-12 18:13:39,18.7,70.5
2022-03-12 18:18:39,18.7,70.5
2022-03-12 18:23:39,18.7,71
2022-03-12 18:28:40,18.7,71
2022-03-12 18:33:39,18.7,71
2022-03-12 18:38:39,18.7,71
2022-03-12 18:43:39,18.7,71
2022-03-12 18:48:39,18.7,71
2022-03-12 18:53:39,18.7,71
2022-03-12 18:58:39,18.6,71
2022-03-12 19:03:39,18.6,71
2022-03-12 19:08:39,18.6,71
2022-03-12 19:13:39,18.6,71
2022-03-12 19:18:39,18.6,71
2022-03-12 19:23:39,18.6,71
2022-03-12 19:28:39,18.6,71
2022-03-12 19:33:39,18.7,71
2022-03-12 19:38:39,18.9,71.5
2022-03-12 19:43:39,19.4,72.5
2022-03-12 19:48:39,19.2,74.5
2022-03-12 19:53:39,19.3,79
2022-03-12 19:58:39,19.1,78.5
2022-03-12 20:03:39,19,78.5
2022-03-12 20:08:39,18.9,78.5
2022-03-12 20:13:39,18.8,78
2022-03-12 20:18:39,18.7,78
2022-03-12 20:23:39,18.7,77.5
2022-03-12 20:28:39,18.7,77
2022-03-12 20:33:39,18.6,76.5
2022-03-12 20:38:39,18.6,76
2022-03-12 20:43:39,18.6,76
2022-03-12 20:48:39,18.5,75.5
2022-03-12 20:53:39,18.6,75.5
2022-03-12 20:58:39,18.6,75.5
2022-03-12 21:03:39,18.5,75
2022-03-12 21:08:39,18.5,74.5
2022-03-12 21:13:39,18.5,74.5
2022-03-12 21:18:39,18.5,74
2022-03-12 21:23:39,18.5,74
2022-03-12 21:28:39,18.5,74
2022-03-12 21:33:39,18.5,73.5
2022-03-12 21:38:39,18.4,73.5
2022-03-12 21:43:39,18.5,73.5
2022-03-12 21:48:39,18.5,73.5
2022-03-12 21:53:39,18.5,73
2022-03-12 21:58:39,18.4,73
2022-03-12 22:03:39,18.4,73
2022-03-12 22:08:39,18.4,72.5
2022-03-12 22:13:39,18.4,73
2022-03-12 22:18:39,18.4,72.5
2022-03-12 22:23:39,18.4,72.5
2022-03-12 22:28:39,18.4,72.5
2022-03-12 22:33:39,18.4,72.5
2022-03-12 22:38:39,18.3,72.5
2022-03-12 22:43:39,18.3,72
2022-03-12 22:48:39,18.3,72
2022-03-12 22:53:39,18.4,72
2022-03-12 22:58:39,18.5,72
2022-03-12 23:03:39,18.5,72.5
2022-03-12 23:08:39,18.5,72.5
2022-03-12 23:13:39,18.5,72
2022-03-12 23:18:39,18.5,72
2022-03-12 23:23:39,18.5,72.5
2022-03-12 23:28:39,18.5,72.5
2022-03-12 23:33:39,18.5,72.5
2022-03-12 23:38:39,18.5,72.5
2022-03-12 23:43:39,18.5,72
2022-03-12 23:48:39,18.5,71.5
2022-03-12 23:53:39,18.5,71.5
2022-03-12 23:58:39,18.5,71.5
2022-03-13 00:03:39,18.5,71
2022-03-13 00:08:39,18.5,71
2022-03-13 00:13:39,18.5,71
2022-03-13 00:18:39,18.5,71
2022-03-13 00:23:39,18.5,71
2022-03-13 00:28:39,18.5,71.5
2022-03-13 00:33:39,18.5,71
2022-03-13 00:38:39,18.5,71
2022-03-13 00:43:39,18.5,71
2022-03-13 00:48:39,18.5,71
2022-03-13 00:53:39,18.5,71
2022-03-13 00:58:39,18.5,70.5
2022-03-13 01:03:39,18.5,70.5
2022-03-13 01:08:39,18.5,70
2022-03-13 01:13:39,18.5,70
2022-03-13 01:18:39,18.5,69.5
2022-03-13 01:23:39,18.4,69.5
2022-03-13 01:28:39,18.4,69.5
2022-03-13 01:33:39,18.4,69.5
2022-03-13 01:38:39,18.4,69
2022-03-13 01:43:39,18.4,69
2022-03-13 01:48:39,18.4,69
2022-03-13 01:53:39,18.4,69
2022-03-13 01:58:39,18.4,69
2022-03-13 02:03:39,18.4,69
2022-03-13 02:08:39,18.4,69
2022-03-13 02:13:39,18.4,69
2022-03-13 02:18:38,18.4,69
2022-03-13 02:23:39,18.4,68.5
2022-03-13 02:28:38,18.4,68.5
2022-03-13 02:33:39,18.4,68.5
2022-03-13 02:38:38,18.4,68
2022-03-13 02:43:38,18.4,68
2022-03-13 02:48:38,18.4,68
2022-03-13 02:53:38,18.4,68
2022-03-13 02:58:38,18.4,68
2022-03-13 03:03:38,18.3,68
2022-03-13 03:08:38,18.3,68
2022-03-13 03:13:38,18.3,68
2022-03-13 03:18:38,18.3,68
2022-03-13 03:23:38,18.3,68.5
2022-03-13 03:28:38,18.3,68.5
2022-03-13 03:33:38,18.3,68.5
2022-03-13 03:38:38,18.4,68.5
2022-03-13 03:43:38,18.4,68.5
2022-03-13 03:48:38,18.4,68.5
2022-03-13 03:53:38,18.3,68.5
2022-03-13 03:58:38,18.3,68
2022-03-13 04:03:38,18.3,68
2022-03-13 04:08:38,18.3,68
2022-03-13 04:13:38,18.3,67.5
2022-03-13 04:18:38,18.3,67.5
2022-03-13 04:23:38,18.3,67.5
2022-03-13 04:28:38,18.3,67.5
2022-03-13 04:33:38,18.3,67.5
2022-03-13 04:38:38,18.3,68
2022-03-13 04:43:38,18.3,68
2022-03-13 04:48:38,18.3,68
2022-03-13 04:53:38,18.3,68
2022-03-13 04:58:38,18.3,68
2022-03-13 05:03:38,18.3,67.5
2022-03-13 05:08:38,18.3,67.5
2022-03-13 05:13:38,18.2,67.5
2022-03-13 05:18:38,18.2,67.5
2022-03-13 05:23:38,18.2,67
2022-03-13 05:28:38,18.2,67
2022-03-13 05:33:38,18.2,67
2022-03-13 05:38:38,18.2,67
2022-03-13 05:43:38,18.2,67
2022-03-13 05:48:38,18.2,67
2022-03-13 05:53:38,18.2,67
2022-03-13 05:58:38,18.2,67.5
2022-03-13 06:03:38,18.2,67.5
2022-03-13 06:08:38,18.2,67.5
2022-03-13 06:13:38,18.2,67.5
2022-03-13 06:18:38,18.2,67.5
2022-03-13 06:23:38,18.2,67.5
2022-03-13 06:28:38,18.2,67.5
2022-03-13 06:33:38,18.2,67
2022-03-13 06:38:38,18.2,67
2022-03-13 06:43:38,18.2,67
2022-03-13 06:48:38,18.2,67
2022-03-13 06:53:38,18.2,67
